"timeframe","geo2010","TotPop","TotPop_m","geo2010_nf","start_date","end_date","PctPopUnder18Years","PctPop65andOverYears","PctForeignBorn","PctBlackNonHispBridge","PctWhiteNonHispBridge","PctHisp","PctAsianPINonHispBridge","PctFamiliesOwnChildrenFH","PctPopUnder18Years_m","PctPop65andOverYears_m","PctForeignBorn_m","PctBlackNonHispBridge_m","PctWhiteNonHispBridge_m","PctHisp_m","PctAPINonHispBridge_m","PctFamiliesOwnChildFH_m","PctChgTotPop","PctChgPopUnder18Years","PctChgPop65andOverYear","ucounty","indc"
"2012-16","MD Tract 033 8026",3192,342,24033802600,"01JAN2012","31DEC2016",24,13,4.4,92,1.9,4.8,0.3,57,4.6,2.6,3.2,6.2,1.8,4.1,0.5,14,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8027",2988,289,24033802700,"01JAN2012","31DEC2016",27,13,8.6,78,2.5,17,0.0,49,3.6,2.8,5.6,8.0,1.9,9.4,0.6,11,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8028.03",5484,550,24033802803,"01JAN2012","31DEC2016",26,12,5.4,95,2.1,1.5,0.2,70,3.4,2.3,2.1,3.3,0.9,0.7,0.5,9.8,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8028.04",5125,472,24033802804,"01JAN2012","31DEC2016",20,15,4.4,92,1.5,2.6,0.8,66,5.3,3.6,2.9,3.4,1.7,2.9,1.0,13,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8028.05",4620,449,24033802805,"01JAN2012","31DEC2016",26,18,7.3,90,1.4,7.2,0.0,56,4.0,2.5,3.8,6.1,1.1,6.0,0.4,10,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8029.01",4218,454,24033802901,"01JAN2012","31DEC2016",32,11,11,84,3.0,12,0.0,52,6.5,2.9,5.2,8.3,2.9,5.8,0.4,14,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8030.01",2809,405,24033803001,"01JAN2012","31DEC2016",17,13,23,75,1.1,19,2.3,39,4.0,3.2,13,6.3,0.6,14,2.4,9.0,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8030.02",2641,381,24033803002,"01JAN2012","31DEC2016",19,17,3.4,97,1.2,0.9,0.6,46,6.6,3.9,2.4,2.6,1.3,1.3,1.0,23,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8031",2821,274,24033803100,"01JAN2012","31DEC2016",24,11,9.4,94,0.7,4.8,0.3,46,4.1,2.3,4.7,3.3,0.6,5.4,0.7,14,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8032",2899,433,24033803200,"01JAN2012","31DEC2016",28,4.7,15,84,0.0,15,1.0,70,4.8,2.0,6.0,16,0.4,9.6,1.5,13,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8033",4538,395,24033803300,"01JAN2012","31DEC2016",26,12,17,75,0.9,18,2.2,59,5.1,3.0,5.4,4.5,0.7,7.6,2.7,15,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8034.01",1313,243,24033803401,"01JAN2012","31DEC2016",30,11,19,74,0.0,25,0.8,38,5.6,3.8,8.1,13,0.9,11,1.3,18,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8034.02",4573,529,24033803402,"01JAN2012","31DEC2016",27,13,7.5,90,1.6,6.2,0.2,69,5.4,2.5,3.0,4.2,1.5,3.6,0.4,9.8,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8035.08",4114,450,24033803508,"01JAN2012","31DEC2016",27,13,18,89,0.5,8.9,0.3,56,4.5,2.8,8.0,14,0.9,7.3,0.6,12,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8035.09",3126,229,24033803509,"01JAN2012","31DEC2016",33,6.1,43,73,0.8,22,2.8,52,4.5,2.5,5.4,6.1,0.8,6.2,3.4,7.7,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8035.12",6421,673,24033803512,"01JAN2012","31DEC2016",19,9.9,17,87,3.8,4.9,4.0,49,4.4,2.3,6.1,3.4,2.7,5.5,2.6,17,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8035.13",4268,422,24033803513,"01JAN2012","31DEC2016",23,12,9.3,93,1.5,0.5,1.3,66,4.4,2.7,4.5,13,0.9,0.8,1.7,9.5,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8035.14",4236,485,24033803514,"01JAN2012","31DEC2016",21,7.3,6.0,96,2.1,0.0,0.0,52,6.0,2.8,3.7,2.9,1.7,0.3,0.4,16,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8035.16",4918,405,24033803516,"01JAN2012","31DEC2016",21,8.9,22,81,6.1,3.0,4.2,24,5.0,2.4,7.9,5.6,2.5,2.4,3.3,8.9,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8035.19",5233,578,24033803519,"01JAN2012","31DEC2016",22,12,11,91,1.4,5.8,0.0,45,4.4,2.3,4.9,3.6,1.2,2.7,0.5,16,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8035.20",4249,310,24033803520,"01JAN2012","31DEC2016",20,20,16,85,5.8,5.0,1.0,31,3.8,3.3,7.2,3.4,2.9,4.4,0.8,14,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8035.21",5890,455,24033803521,"01JAN2012","31DEC2016",23,18,21,84,6.6,2.6,3.7,25,4.0,2.7,3.3,4.3,1.7,1.2,1.5,8.8,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8035.22",3620,318,24033803522,"01JAN2012","31DEC2016",19,8.6,17,88,5.3,3.7,0.0,48,4.4,2.3,6.0,8.4,3.2,4.0,0.5,16,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8035.23",4063,271,24033803523,"01JAN2012","31DEC2016",18,18,12,92,1.8,3.1,1.4,48,3.6,3.1,4.2,3.2,1.5,2.5,1.7,13,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8035.24",4220,496,24033803524,"01JAN2012","31DEC2016",32,6.7,13,93,1.8,3.6,0.0,45,4.4,2.0,4.8,8.6,2.2,4.1,0.4,12,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8035.25",1998,210,24033803525,"01JAN2012","31DEC2016",20,8.5,7.8,93,1.0,4.2,0.8,86,6.1,3.6,4.3,4.9,1.5,3.6,1.3,10,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8035.26",3212,272,24033803526,"01JAN2012","31DEC2016",20,14,9.6,94,2.6,0.0,0.1,59,4.6,3.1,4.4,3.5,1.3,0.4,0.4,13,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8035.27",3222,338,24033803527,"01JAN2012","31DEC2016",19,14,16,91,3.8,2.5,1.7,43,4.3,2.7,5.6,3.1,2.1,2.1,2.3,15,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8036.01",3661,282,24033803601,"01JAN2012","31DEC2016",20,17,15,88,1.4,0.0,7.8,50,4.7,3.4,5.4,3.8,1.5,0.3,4.9,14,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8036.02",2324,239,24033803602,"01JAN2012","31DEC2016",23,18,22,82,1.3,14,0.9,47,5.8,3.1,8.0,6.1,1.7,6.1,1.5,15,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8036.05",7001,476,24033803605,"01JAN2012","31DEC2016",28,11,30,45,13,31,4.1,37,4.4,1.9,4.9,5.2,3.4,6.7,2.3,11,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8036.06",5340,511,24033803606,"01JAN2012","31DEC2016",23,13,37,53,14,24,6.5,25,3.9,2.2,4.9,7.1,2.8,4.1,2.2,10,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8036.07",3374,241,24033803607,"01JAN2012","31DEC2016",21,15,19,68,11,19,1.6,37,3.7,2.6,4.6,2.9,2.1,4.9,1.7,17,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8036.08",5952,603,24033803608,"01JAN2012","31DEC2016",27,13,34,58,7.0,30,3.4,39,4.4,2.1,6.1,3.2,2.6,7.8,2.5,9.4,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8036.10",3492,316,24033803610,"01JAN2012","31DEC2016",25,8.2,36,60,6.6,29,3.1,32,5.8,1.7,7.1,5.8,2.3,9.2,1.8,13,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8036.12",3347,386,24033803612,"01JAN2012","31DEC2016",30,6.2,35,62,6.2,29,1.1,53,5.3,2.6,5.3,8.8,4.1,10.0,1.1,12,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8036.13",5395,507,24033803613,"01JAN2012","31DEC2016",26,7.9,40,66,4.7,24,2.0,50,4.7,2.1,7.3,8.6,2.5,8.0,1.4,13,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8037",2646,206,24033803700,"01JAN2012","31DEC2016",27,7.8,35,38,13,44,0.0,21,4.0,1.7,4.9,2.9,2.3,6.2,0.6,8.0,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8038.01",2502,261,24033803801,"01JAN2012","31DEC2016",26,8.4,39,44,4.4,48,1.6,30,4.5,1.9,6.9,6.6,1.7,8.5,1.8,10,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8038.03",6262,580,24033803803,"01JAN2012","31DEC2016",28,8.6,39,53,3.4,35,3.5,42,4.0,2.0,4.9,3.2,1.8,5.8,2.1,12,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8039",3958,419,24033803900,"01JAN2012","31DEC2016",28,5.2,52,24,5.5,69,1.2,40,3.0,1.6,6.4,4.2,2.0,7.5,0.9,8.4,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8040.01",4877,363,24033804001,"01JAN2012","31DEC2016",30,14,25,77,2.2,18,1.8,63,5.7,3.8,5.5,5.3,1.5,5.3,1.5,9.2,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8040.02",4275,370,24033804002,"01JAN2012","31DEC2016",30,7.9,40,31,4.7,63,1.0,31,7.9,2.6,7.2,5.2,2.7,10,1.3,14,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8041.01",3322,313,24033804101,"01JAN2012","31DEC2016",27,10,17,70,17,10,1.3,54,4.3,3.4,5.5,6.4,5.8,8.5,1.4,13,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8041.02",5956,443,24033804102,"01JAN2012","31DEC2016",24,7.9,34,70,5.1,21,1.4,42,4.0,1.8,5.8,3.6,2.0,4.5,1.0,11,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8042",3098,211,24033804200,"01JAN2012","31DEC2016",19,16,10,40,43,12,0.7,11,4.3,4.4,3.5,8.1,6.6,4.8,0.8,9.0,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8043",3331,417,24033804300,"01JAN2012","31DEC2016",23,8.6,27,71,3.3,18,7.9,44,4.7,2.6,7.5,5.3,2.5,7.9,8.1,15,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8044",2844,176,24033804400,"01JAN2012","31DEC2016",25,12,38,33,12,47,5.6,30,3.2,2.0,4.3,1.7,3.7,6.0,2.1,8.5,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8046",3074,205,24033804600,"01JAN2012","31DEC2016",21,11,40,35,13,47,3.8,47,3.5,2.2,3.9,5.5,3.3,4.2,2.5,15,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8047",3337,290,24033804700,"01JAN2012","31DEC2016",23,11,25,30,34,29,2.8,28,5.2,3.1,7.2,8.6,5.5,5.8,1.9,18,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8048.01",2450,248,24033804801,"01JAN2012","31DEC2016",20,3.7,27,64,4.2,22,7.3,47,6.2,2.5,8.4,8.6,4.5,8.5,7.1,15,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8048.02",3171,247,24033804802,"01JAN2012","31DEC2016",26,6.8,48,39,0.6,58,1.4,31,4.9,2.4,6.7,7.1,0.6,9.6,1.9,7.8,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8049",4025,292,24033804900,"01JAN2012","31DEC2016",16,16,33,70,7.3,19,2.2,47,4.4,3.4,5.8,4.3,2.5,4.9,1.8,16,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8050",6714,966,24033805000,"01JAN2012","31DEC2016",27,14,35,48,5.7,46,0.0,31,5.5,3.0,9.5,7.0,3.5,14,0.3,14,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8051.01",4188,472,24033805101,"01JAN2012","31DEC2016",28,5.9,61,23,5.7,65,2.4,32,4.4,2.2,8.0,7.5,3.2,9.1,1.7,12,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8052.01",4718,437,24033805201,"01JAN2012","31DEC2016",24,10,57,44,0.4,54,0.5,44,4.5,2.5,7.6,5.2,0.7,7.9,0.8,14,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8052.02",3721,430,24033805202,"01JAN2012","31DEC2016",23,8.6,58,82,3.1,15,0.0,25,4.8,3.3,9.9,10,1.5,9.5,0.5,14,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8055",4286,407,24033805500,"01JAN2012","31DEC2016",27,4.0,51,22,4.0,71,1.8,19,5.1,1.7,8.1,4.4,1.7,8.4,1.5,12,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8056.01",6453,525,24033805601,"01JAN2012","31DEC2016",30,1.6,68,8.4,0.5,89,0.8,39,3.8,1.3,3.8,3.4,0.8,6.0,1.0,8.7,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8056.02",5509,511,24033805602,"01JAN2012","31DEC2016",22,2.5,71,7.6,1.8,89,0.0,28,4.0,1.5,5.4,3.0,1.6,6.2,0.4,10,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8057",6169,515,24033805700,"01JAN2012","31DEC2016",23,8.3,58,15,4.8,74,4.7,33,4.0,1.9,5.2,3.9,1.3,6.3,3.2,12,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8058.01",4784,340,24033805801,"01JAN2012","31DEC2016",22,7.7,55,30,5.3,59,3.9,40,4.0,1.9,7.7,3.1,2.0,6.5,1.9,11,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8058.02",4258,318,24033805802,"01JAN2012","31DEC2016",28,8.6,57,31,3.2,61,5.0,37,3.3,1.8,7.3,6.3,1.7,9.0,4.1,11,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8059.04",3359,237,24033805904,"01JAN2012","31DEC2016",17,17,44,25,19,46,7.3,33,3.4,3.4,5.8,4.3,3.0,6.0,2.4,9.7,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8059.06",3241,325,24033805906,"01JAN2012","31DEC2016",24,4.9,57,38,6.0,48,6.6,55,4.2,2.0,8.2,5.6,2.9,9.5,5.1,11,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8059.07",3938,342,24033805907,"01JAN2012","31DEC2016",20,6.7,63,55,4.4,34,4.0,43,4.1,2.1,6.2,8.3,3.1,9.9,2.3,15,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8059.08",2270,408,24033805908,"01JAN2012","31DEC2016",19,5.2,48,58,7.8,28,3.7,56,3.2,1.9,6.7,7.2,3.7,13,2.7,18,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8059.09",4937,408,24033805909,"01JAN2012","31DEC2016",21,6.2,42,47,13,28,9.5,42,4.4,2.4,5.6,7.8,3.6,7.8,3.4,11,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8060",5282,354,24033806000,"01JAN2012","31DEC2016",26,7.4,44,30,13,51,5.1,26,4.1,2.0,7.0,6.3,4.4,8.6,4.5,10,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8061",4308,307,24033806100,"01JAN2012","31DEC2016",24,8.4,34,30,28,35,3.2,31,5.0,2.2,8.3,4.6,5.6,7.2,1.6,11,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8062",3924,292,24033806200,"01JAN2012","31DEC2016",20,14,19,37,41,17,2.3,41,4.3,3.5,5.1,6.1,4.3,4.1,2.5,16,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8063",2265,157,24033806300,"01JAN2012","31DEC2016",23,5.7,40,25,22,46,2.0,27,3.8,1.9,5.6,4.1,2.2,5.0,1.2,13,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8064",3699,181,24033806400,"01JAN2012","31DEC2016",18,16,22,8.0,63,11,15,20,3.0,2.2,4.5,2.1,4.9,2.8,5.0,11,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8065.01",5682,244,24033806501,"01JAN2012","31DEC2016",31,7.7,48,19,13,64,2.6,24,4.1,1.9,5.3,3.4,4.0,5.4,2.5,8.9,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8066.01",4585,468,24033806601,"01JAN2012","31DEC2016",30,7.7,49,21,7.9,71,0.0,30,5.0,2.6,5.6,5.2,4.0,9.8,0.4,12,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8066.02",5541,419,24033806602,"01JAN2012","31DEC2016",28,7.1,55,36,11,41,6.9,39,4.4,2.1,6.0,5.4,4.1,6.7,4.6,11,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8067.06",3311,395,24033806706,"01JAN2012","31DEC2016",16,21,35,46,23,19,11,43,3.4,3.8,5.2,7.9,2.8,3.9,3.8,17,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8067.08",3979,314,24033806708,"01JAN2012","31DEC2016",16,16,20,30,49,3.7,17,41,5.0,3.5,5.4,7.9,6.9,3.0,6.5,23,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8067.10",5758,456,24033806710,"01JAN2012","31DEC2016",23,7.1,36,63,15,8.4,11,26,5.8,2.6,8.0,12,3.0,7.1,2.7,16,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8067.11",5100,484,24033806711,"01JAN2012","31DEC2016",26,10,26,75,9.7,8.8,4.4,66,4.7,2.3,7.4,8.7,3.3,4.0,3.2,12,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8067.12",3517,358,24033806712,"01JAN2012","31DEC2016",21,6.3,19,80,5.9,5.5,4.5,60,4.3,2.2,7.5,7.3,2.4,3.3,3.5,15,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8067.13",3722,402,24033806713,"01JAN2012","31DEC2016",35,0.6,38,62,2.7,27,6.4,53,5.8,1.3,7.3,7.9,1.8,10,5.3,10,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8067.14",3895,428,24033806714,"01JAN2012","31DEC2016",32,1.7,47,43,8.7,42,2.7,45,5.0,1.4,9.6,8.0,4.6,11,3.4,11,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8068",4293,277,24033806800,"01JAN2012","31DEC2016",19,14,27,16,45,28,8.2,10,3.1,2.3,5.1,4.0,3.3,4.4,1.3,6.3,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8069",5036,497,24033806900,"01JAN2012","31DEC2016",19,6.9,33,14,38,32,9.8,10,5.1,1.8,6.1,6.1,7.7,4.8,2.8,9.4,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8070",6854,569,24033807000,"01JAN2012","31DEC2016",9.4,8.9,31,22,47,12,16,39,2.1,1.9,5.2,4.1,4.8,3.5,4.3,16,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8071.02",2409,213,24033807102,"01JAN2012","31DEC2016",16,11,18,12,69,17,2.2,26,4.2,2.6,4.8,2.7,3.2,3.7,1.7,21,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8072",13823,614,24033807200,"01JAN2012","31DEC2016",2.4,0.5,11,15,61,4.9,16,0.0,0.9,0.4,1.6,1.8,2.5,1.3,2.0,100,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8073.01",3658,352,24033807301,"01JAN2012","31DEC2016",21,10,47,27,32,15,25,21,4.8,2.4,6.9,7.3,6.5,6.3,5.1,12,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8073.04",2003,157,24033807304,"01JAN2012","31DEC2016",20,19,43,27,21,42,7.4,24,5.2,4.2,5.9,6.3,5.0,5.3,3.4,17,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8073.05",3464,308,24033807305,"01JAN2012","31DEC2016",19,14,47,40,11,39,9.1,14,4.6,3.1,8.8,6.9,3.3,10,3.0,12,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8074.04",5832,388,24033807404,"01JAN2012","31DEC2016",23,11,38,23,27,35,12,16,4.1,3.0,6.0,5.0,3.2,4.7,2.7,11,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8074.05",5918,442,24033807405,"01JAN2012","31DEC2016",17,12,26,23,44,17,14,24,5.4,3.2,6.6,6.3,6.1,3.1,5.7,20,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8074.07",6668,792,24033807407,"01JAN2012","31DEC2016",23,14,46,39,15,29,16,30,4.6,3.8,4.4,4.7,2.7,7.5,3.8,16,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8074.08",5744,371,24033807408,"01JAN2012","31DEC2016",24,13,19,31,42,8.0,14,25,4.5,3.0,4.5,2.7,3.8,3.8,4.0,13,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8074.09",4214,434,24033807409,"01JAN2012","31DEC2016",26,12,42,40,9.4,35,8.5,27,3.6,2.8,9.2,5.5,3.1,11,3.1,11,"X","X","X","Prince George's",0
"2012-16","MD Tract 033 8074.10",4340,462,24033807410,"01JAN2012","31DEC2016",31,10,34,54,8.7,27,5.3,47,5.3,2.5,6.7,7.3,2.9,11,2.3,11,"X","X","X","Prince George's",0
"2012-16","VA Tract 013 1001",5149,369,51013100100,"01JAN2012","31DEC2016",29,12,12,1.4,79,7.8,10,12,2.8,2.0,2.6,1.2,3.9,2.9,3.0,5.4,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1002",6589,376,51013100200,"01JAN2012","31DEC2016",31,14,10,0.2,84,7.1,5.1,3.7,4.0,2.6,3.1,0.3,2.2,2.1,2.0,4.2,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1003",6269,420,51013100300,"01JAN2012","31DEC2016",25,17,9.5,1.7,91,2.1,4.3,13,3.8,3.0,3.5,0.9,1.0,1.8,2.5,6.3,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1004",4033,312,51013100400,"01JAN2012","31DEC2016",30,18,11,2.7,80,13,3.1,7.7,4.0,2.8,3.4,2.6,3.8,7.3,1.7,5.8,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1005",4485,323,51013100500,"01JAN2012","31DEC2016",26,14,8.7,1.6,85,4.2,3.7,9.3,3.5,2.5,3.1,1.7,2.5,3.1,1.8,5.4,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1006",3176,220,51013100600,"01JAN2012","31DEC2016",20,15,16,4.6,77,11,4.5,10,4.0,3.9,5.9,2.8,6.6,6.7,3.0,8.6,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1007",5919,486,51013100700,"01JAN2012","31DEC2016",23,11,18,1.7,74,11,9.8,11,4.1,2.7,7.7,1.4,7.6,6.9,4.1,9.0,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1008",1615,181,51013100800,"01JAN2012","31DEC2016",19,14,16,31,43,15,6.4,34,3.8,4.1,6.0,5.0,4.9,7.6,3.6,15,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1009",4658,284,51013100900,"01JAN2012","31DEC2016",26,12,13,4.5,77,11,7.0,21,3.9,2.6,3.9,2.8,5.1,4.0,4.2,10,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1010",3338,144,51013101000,"01JAN2012","31DEC2016",25,11,9.5,2.3,84,7.0,3.7,16,3.8,2.7,3.3,1.4,3.9,3.9,2.6,7.2,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1011",5945,443,51013101100,"01JAN2012","31DEC2016",21,9.4,12,1.1,87,2.5,6.4,14,3.6,2.0,2.8,1.6,5.4,1.9,2.1,8.9,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1012",4044,290,51013101200,"01JAN2012","31DEC2016",27,17,17,1.9,70,18,7.3,20,4.8,3.6,4.4,1.3,2.9,5.4,2.8,13,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1013",6966,359,51013101300,"01JAN2012","31DEC2016",23,8.9,15,0.9,76,9.9,7.1,7.3,3.9,2.2,3.7,0.9,6.3,3.4,1.6,5.3,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1014.01",1407,99,51013101401,"01JAN2012","31DEC2016",9.8,2.7,16,10,75,4.6,7.2,35,4.4,2.7,4.2,5.9,6.3,2.8,3.8,31,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1014.02",3008,261,51013101402,"01JAN2012","31DEC2016",8.0,7.3,21,5.2,68,6.5,15,2.9,2.6,2.3,5.3,2.9,5.8,3.0,5.4,8.4,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1014.03",5538,385,51013101403,"01JAN2012","31DEC2016",2.1,10,16,4.4,76,7.1,10,61,1.3,2.2,3.6,2.2,4.3,3.4,3.1,28,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1014.04",4972,410,51013101404,"01JAN2012","31DEC2016",4.7,11,26,4.0,67,7.7,18,18,2.1,3.9,8.9,3.2,4.1,3.6,6.4,23,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1015",7110,598,51013101500,"01JAN2012","31DEC2016",14,7.5,17,3.4,74,11,8.0,15,2.6,1.9,6.0,1.6,2.6,5.9,2.2,10,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1016.01",1375,108,51013101601,"01JAN2012","31DEC2016",9.7,7.1,19,0.9,76,13,8.1,30,4.0,3.5,6.3,1.1,6.2,7.1,3.7,30,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1016.02",1650,154,51013101602,"01JAN2012","31DEC2016",13,6.3,18,7.9,66,16,8.0,18,5.0,3.2,5.3,6.1,6.4,8.5,4.8,21,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1016.03",3856,410,51013101603,"01JAN2012","31DEC2016",4.3,5.6,22,9.3,69,6.5,13,29,1.7,2.7,6.6,11,6.2,4.2,5.7,27,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1017.01",3855,430,51013101701,"01JAN2012","31DEC2016",11,0.6,22,8.6,58,15,14,40,3.6,1.4,6.3,3.0,4.9,8.2,5.1,21,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1017.02",4733,663,51013101702,"01JAN2012","31DEC2016",5.9,6.7,38,2.8,56,13,26,8.7,2.5,2.1,7.4,2.0,4.2,6.7,4.9,18,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1017.03",2052,241,51013101703,"01JAN2012","31DEC2016",6.2,9.2,16,7.5,75,7.0,9.3,29,3.1,3.1,4.6,4.3,5.8,5.4,4.2,31,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1018.01",3133,370,51013101801,"01JAN2012","31DEC2016",12,2.4,17,1.2,75,5.9,13,4.2,4.1,1.6,4.3,1.5,4.9,3.0,4.2,8.7,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1018.02",7035,561,51013101802,"01JAN2012","31DEC2016",13,3.5,21,2.4,63,20,11,21,3.4,1.6,5.1,1.3,5.2,9.7,3.8,28,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1018.03",4216,392,51013101803,"01JAN2012","31DEC2016",12,6.2,24,3.8,71,15,6.4,6.9,2.9,2.7,6.2,2.8,6.3,6.8,4.2,8.2,"X","X","X","Arlington",0
"2012-16","VA Tract 013 1019",3123,247,51013101900,"01JAN2012","31DEC2016",18,9.2,10,1.7,85,6.6,2.3,11,3.7,2.3,4.0,1.9,3.1,5.2,1.5,12,"X","X","X","Arlington",0
