id2,BG_ID,BG_NAME,Geography,Population,Pct_Poverty,Pct_UnEmpl,Pct_VacUnits
1.10E+11,A033021,"Block Group 1, Census Tract 33.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 33.02, District of Columbia, District of Columbia",1093,7.319304666,7.793923382,15.22556391
1.10E+11,A033022,"Block Group 2, Census Tract 33.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 33.02, District of Columbia, District of Columbia",1120,16.69642857,7.525655644,12.36897275
1.10E+11,A034001,"Block Group 1, Census Tract 34, District of Columbia, District of Columbia","Block Group 1, Census Tract 34, District of Columbia, District of Columbia",1573,22.30088496,10.02673797,0
1.10E+11,A034002,"Block Group 2, Census Tract 34, District of Columbia, District of Columbia","Block Group 2, Census Tract 34, District of Columbia, District of Columbia",3150,16.07369759,10.4249668,30.19480519
1.10E+11,A035001,"Block Group 1, Census Tract 35, District of Columbia, District of Columbia","Block Group 1, Census Tract 35, District of Columbia, District of Columbia",1859,17.69768693,6.764466178,0
1.10E+11,A035002,"Block Group 2, Census Tract 35, District of Columbia, District of Columbia","Block Group 2, Census Tract 35, District of Columbia, District of Columbia",3581,33.33333333,10.40804258,4.502814259
1.10E+11,A036001,"Block Group 1, Census Tract 36, District of Columbia, District of Columbia","Block Group 1, Census Tract 36, District of Columbia, District of Columbia",1484,0.808625337,0,15.01746217
1.10E+11,A036002,"Block Group 2, Census Tract 36, District of Columbia, District of Columbia","Block Group 2, Census Tract 36, District of Columbia, District of Columbia",1593,24.69993683,8.075221239,13.82113821
1.10E+11,A036003,"Block Group 3, Census Tract 36, District of Columbia, District of Columbia","Block Group 3, Census Tract 36, District of Columbia, District of Columbia",2046,15.34701857,16.23303167,0
1.10E+11,A037001,"Block Group 1, Census Tract 37, District of Columbia, District of Columbia","Block Group 1, Census Tract 37, District of Columbia, District of Columbia",1734,12.39907728,1.665344964,0
1.10E+11,A037002,"Block Group 2, Census Tract 37, District of Columbia, District of Columbia","Block Group 2, Census Tract 37, District of Columbia, District of Columbia",2401,18.87058824,14.76377953,14.16967509
1.10E+11,A037003,"Block Group 3, Census Tract 37, District of Columbia, District of Columbia","Block Group 3, Census Tract 37, District of Columbia, District of Columbia",1724,15.0812065,6.97485807,6.810810811
1.10E+11,A038001,"Block Group 1, Census Tract 38, District of Columbia, District of Columbia","Block Group 1, Census Tract 38, District of Columbia, District of Columbia",2701,6.738245094,8.379888268,3.824247356
1.10E+11,A038002,"Block Group 2, Census Tract 38, District of Columbia, District of Columbia","Block Group 2, Census Tract 38, District of Columbia, District of Columbia",1658,6.272617612,2.620396601,4.010695187
1.10E+11,A038003,"Block Group 3, Census Tract 38, District of Columbia, District of Columbia","Block Group 3, Census Tract 38, District of Columbia, District of Columbia",679,27.39322533,4.722222222,9.302325581
1.10E+11,A039001,"Block Group 1, Census Tract 39, District of Columbia, District of Columbia","Block Group 1, Census Tract 39, District of Columbia, District of Columbia",1291,13.32300542,9.481216458,9.110867179
1.10E+11,A039002,"Block Group 2, Census Tract 39, District of Columbia, District of Columbia","Block Group 2, Census Tract 39, District of Columbia, District of Columbia",1178,13.32767402,5.096262741,0
1.10E+11,A039003,"Block Group 3, Census Tract 39, District of Columbia, District of Columbia","Block Group 3, Census Tract 39, District of Columbia, District of Columbia",1148,9.464285714,3.582718651,11.33603239
1.10E+11,A039004,"Block Group 4, Census Tract 39, District of Columbia, District of Columbia","Block Group 4, Census Tract 39, District of Columbia, District of Columbia",862,0,1.41025641,16.58374793
1.10E+11,A040011,"Block Group 1, Census Tract 40.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 40.01, District of Columbia, District of Columbia",1812,4.856512141,3.743654822,6.132665832
1.10E+11,A040012,"Block Group 2, Census Tract 40.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 40.01, District of Columbia, District of Columbia",503,3.180914513,7.923497268,11.3022113
1.10E+11,A040013,"Block Group 3, Census Tract 40.01, District of Columbia, District of Columbia","Block Group 3, Census Tract 40.01, District of Columbia, District of Columbia",1995,2.545824847,1.028806584,8.429752066
1.10E+11,A040021,"Block Group 1, Census Tract 40.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 40.02, District of Columbia, District of Columbia",662,6.64652568,4.331450094,6.958762887
1.10E+11,A040022,"Block Group 2, Census Tract 40.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 40.02, District of Columbia, District of Columbia",1756,3.567318757,1.857142857,2.710843373
1.10E+11,A040023,"Block Group 3, Census Tract 40.02, District of Columbia, District of Columbia","Block Group 3, Census Tract 40.02, District of Columbia, District of Columbia",719,3.755215577,2.828618968,11.13105925
1.10E+11,A041001,"Block Group 1, Census Tract 41, District of Columbia, District of Columbia","Block Group 1, Census Tract 41, District of Columbia, District of Columbia",1384,2.023121387,1.650485437,15.18324607
1.10E+11,A041002,"Block Group 2, Census Tract 41, District of Columbia, District of Columbia","Block Group 2, Census Tract 41, District of Columbia, District of Columbia",661,14.22087746,0,15.04854369
1.10E+11,A041003,"Block Group 3, Census Tract 41, District of Columbia, District of Columbia","Block Group 3, Census Tract 41, District of Columbia, District of Columbia",704,7.244318182,8.35214447,12.28070175
1.10E+11,A042011,"Block Group 1, Census Tract 42.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 42.01, District of Columbia, District of Columbia",1554,2.50965251,3.359375,0
1.10E+11,A042012,"Block Group 2, Census Tract 42.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 42.01, District of Columbia, District of Columbia",2155,5.568445476,1.64021164,0
1.10E+11,A042021,"Block Group 1, Census Tract 42.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 42.02, District of Columbia, District of Columbia",1195,9.566787004,3.751339764,7.125603865
1.10E+11,A042022,"Block Group 2, Census Tract 42.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 42.02, District of Columbia, District of Columbia",1297,5.809450039,3.727865797,12.67605634
1.10E+11,A043001,"Block Group 1, Census Tract 43, District of Columbia, District of Columbia","Block Group 1, Census Tract 43, District of Columbia, District of Columbia",2228,6.238779174,2.083333333,6.473724296
1.10E+11,A043002,"Block Group 2, Census Tract 43, District of Columbia, District of Columbia","Block Group 2, Census Tract 43, District of Columbia, District of Columbia",1690,15.44378698,4.347826087,7.336343115
1.10E+11,A044001,"Block Group 1, Census Tract 44, District of Columbia, District of Columbia","Block Group 1, Census Tract 44, District of Columbia, District of Columbia",3252,10.02460025,3.883495146,2.377093463
1.10E+11,A044002,"Block Group 2, Census Tract 44, District of Columbia, District of Columbia","Block Group 2, Census Tract 44, District of Columbia, District of Columbia",2299,18.97905759,4.272517321,3.528225806
1.10E+11,A046001,"Block Group 1, Census Tract 46, District of Columbia, District of Columbia","Block Group 1, Census Tract 46, District of Columbia, District of Columbia",1263,20.34837688,8.494208494,12.305026
1.10E+11,A046002,"Block Group 2, Census Tract 46, District of Columbia, District of Columbia","Block Group 2, Census Tract 46, District of Columbia, District of Columbia",1570,11.14649682,7.817869416,10.11764706
1.10E+11,A047011,"Block Group 1, Census Tract 47.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 47.01, District of Columbia, District of Columbia",1713,23.29246935,22.4522293,5.335365854
1.10E+11,A047012,"Block Group 2, Census Tract 47.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 47.01, District of Columbia, District of Columbia",3141,25.11938873,4.40755581,10.57834899
1.10E+11,A047021,"Block Group 1, Census Tract 47.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 47.02, District of Columbia, District of Columbia",2875,13.95348837,4.658077304,4.820766378
1.10E+11,A048011,"Block Group 1, Census Tract 48.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 48.01, District of Columbia, District of Columbia",2560,10.22727273,4.918918919,10.44657097
1.10E+11,A048021,"Block Group 1, Census Tract 48.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 48.02, District of Columbia, District of Columbia",1408,5.894886364,3.703703704,8.018867925
1.10E+11,A048022,"Block Group 2, Census Tract 48.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 48.02, District of Columbia, District of Columbia",2132,34.71231574,1.92926045,7.393364929
1.10E+11,A049011,"Block Group 1, Census Tract 49.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 49.01, District of Columbia, District of Columbia",1379,23.49528644,13.33333333,3.16344464
1.10E+11,A049012,"Block Group 2, Census Tract 49.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 49.01, District of Columbia, District of Columbia",1447,13.39846476,2.209944751,8.413793103
1.10E+11,A049021,"Block Group 1, Census Tract 49.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 49.02, District of Columbia, District of Columbia",702,35.75498575,12.84246575,0
1.10E+11,A049022,"Block Group 2, Census Tract 49.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 49.02, District of Columbia, District of Columbia",2453,9.865470852,1.707988981,8.780487805
1.10E+11,A050011,"Block Group 1, Census Tract 50.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 50.01, District of Columbia, District of Columbia",801,1.269035533,2.148997135,6.295399516
1.10E+11,A050012,"Block Group 2, Census Tract 50.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 50.01, District of Columbia, District of Columbia",1275,14.19607843,1.257861635,6.844741235
1.10E+11,A050021,"Block Group 1, Census Tract 50.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 50.02, District of Columbia, District of Columbia",1473,25.52613714,3.915343915,3.595080416
1.10E+11,A050022,"Block Group 2, Census Tract 50.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 50.02, District of Columbia, District of Columbia",1943,4.837879568,0,3.341288783
1.10E+11,A050023,"Block Group 3, Census Tract 50.02, District of Columbia, District of Columbia","Block Group 3, Census Tract 50.02, District of Columbia, District of Columbia",1240,2.661290323,6.039488966,0
1.10E+11,A050024,"Block Group 4, Census Tract 50.02, District of Columbia, District of Columbia","Block Group 4, Census Tract 50.02, District of Columbia, District of Columbia",1315,15.66539924,4.924623116,15.02347418
1.10E+11,A052011,"Block Group 1, Census Tract 52.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 52.01, District of Columbia, District of Columbia",2091,9.325681492,0.88544549,16
1.10E+11,A052012,"Block Group 2, Census Tract 52.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 52.01, District of Columbia, District of Columbia",1376,0,0,10.29572837
1.10E+11,A052013,"Block Group 3, Census Tract 52.01, District of Columbia, District of Columbia","Block Group 3, Census Tract 52.01, District of Columbia, District of Columbia",706,7.365439093,0,15.61996779
1.10E+11,A052014,"Block Group 4, Census Tract 52.01, District of Columbia, District of Columbia","Block Group 4, Census Tract 52.01, District of Columbia, District of Columbia",2032,13.68110236,7.091775924,1.692047377
1.10E+11,A053011,"Block Group 1, Census Tract 53.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 53.01, District of Columbia, District of Columbia",917,5.888767721,6.117647059,10
1.10E+11,A053012,"Block Group 2, Census Tract 53.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 53.01, District of Columbia, District of Columbia",1520,3.684210526,1.979345955,9.209100758
1.10E+11,A053013,"Block Group 3, Census Tract 53.01, District of Columbia, District of Columbia","Block Group 3, Census Tract 53.01, District of Columbia, District of Columbia",1352,13.10861423,0,7.811158798
1.10E+11,A053014,"Block Group 4, Census Tract 53.01, District of Columbia, District of Columbia","Block Group 4, Census Tract 53.01, District of Columbia, District of Columbia",1201,14.98751041,1.485714286,7.211028632
1.10E+11,A055001,"Block Group 1, Census Tract 55, District of Columbia, District of Columbia","Block Group 1, Census Tract 55, District of Columbia, District of Columbia",820,8.547008547,6.26911315,4.578754579
1.10E+11,A055002,"Block Group 2, Census Tract 55, District of Columbia, District of Columbia","Block Group 2, Census Tract 55, District of Columbia, District of Columbia",2508,14.4338118,0,5.939987753
1.10E+11,A055003,"Block Group 3, Census Tract 55, District of Columbia, District of Columbia","Block Group 3, Census Tract 55, District of Columbia, District of Columbia",1710,19.29824561,1.943198804,11.015625
1.10E+11,A055004,"Block Group 4, Census Tract 55, District of Columbia, District of Columbia","Block Group 4, Census Tract 55, District of Columbia, District of Columbia",998,40.77540107,4.166666667,28.96725441
1.10E+11,A055005,"Block Group 5, Census Tract 55, District of Columbia, District of Columbia","Block Group 5, Census Tract 55, District of Columbia, District of Columbia",744,19.62365591,4.109589041,4.896421846
1.10E+11,A056001,"Block Group 1, Census Tract 56, District of Columbia, District of Columbia","Block Group 1, Census Tract 56, District of Columbia, District of Columbia",1905,27.92311799,3.6,12.44147157
1.10E+11,A056002,"Block Group 2, Census Tract 56, District of Columbia, District of Columbia","Block Group 2, Census Tract 56, District of Columbia, District of Columbia",1905,21.61555722,3.023983316,18.45454545
1.10E+11,A056003,"Block Group 3, Census Tract 56, District of Columbia, District of Columbia","Block Group 3, Census Tract 56, District of Columbia, District of Columbia",1788,18.14159292,2.55057168,29.95545657
1.10E+11,A056004,"Block Group 4, Census Tract 56, District of Columbia, District of Columbia","Block Group 4, Census Tract 56, District of Columbia, District of Columbia",1086,31.15845539,3.457446809,17.15686275
1.10E+11,A058001,"Block Group 1, Census Tract 58, District of Columbia, District of Columbia","Block Group 1, Census Tract 58, District of Columbia, District of Columbia",1084,5.073800738,3.833865815,36.66404406
1.10E+11,A058002,"Block Group 2, Census Tract 58, District of Columbia, District of Columbia","Block Group 2, Census Tract 58, District of Columbia, District of Columbia",1685,21.72106825,11.96969697,12.68115942
1.10E+11,A059001,"Block Group 1, Census Tract 59, District of Columbia, District of Columbia","Block Group 1, Census Tract 59, District of Columbia, District of Columbia",2760,17.2597137,4.903846154,15.28218136
1.10E+11,A062021,"Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",65,0,0,0
1.10E+11,A064001,"Block Group 1, Census Tract 64, District of Columbia, District of Columbia","Block Group 1, Census Tract 64, District of Columbia, District of Columbia",1322,44.47806354,17.94871795,15.44715447
1.10E+11,A064002,"Block Group 2, Census Tract 64, District of Columbia, District of Columbia","Block Group 2, Census Tract 64, District of Columbia, District of Columbia",1133,45.18976169,12.55144033,8.394160584
1.10E+11,A065001,"Block Group 1, Census Tract 65, District of Columbia, District of Columbia","Block Group 1, Census Tract 65, District of Columbia, District of Columbia",859,17.112922,4.992867332,37.09902371
1.10E+11,A065002,"Block Group 2, Census Tract 65, District of Columbia, District of Columbia","Block Group 2, Census Tract 65, District of Columbia, District of Columbia",1710,8.972845336,5.188679245,12.37113402
1.10E+11,A066001,"Block Group 1, Census Tract 66, District of Columbia, District of Columbia","Block Group 1, Census Tract 66, District of Columbia, District of Columbia",2027,3.507905138,4.819277108,16.81494662
1.10E+11,A067001,"Block Group 1, Census Tract 67, District of Columbia, District of Columbia","Block Group 1, Census Tract 67, District of Columbia, District of Columbia",1384,4.996214989,3.260869565,7.804878049
1.10E+11,A067002,"Block Group 2, Census Tract 67, District of Columbia, District of Columbia","Block Group 2, Census Tract 67, District of Columbia, District of Columbia",1504,0.997340426,0,3.533026114
1.10E+11,A067003,"Block Group 3, Census Tract 67, District of Columbia, District of Columbia","Block Group 3, Census Tract 67, District of Columbia, District of Columbia",1296,9.413580247,2.708559047,7.890743551
1.10E+11,A068011,"Block Group 1, Census Tract 68.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 68.01, District of Columbia, District of Columbia",1587,12.1648136,9.229305423,6.40113798
1.10E+11,A068012,"Block Group 2, Census Tract 68.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 68.01, District of Columbia, District of Columbia",555,5.225225225,5.275229358,8.417508418
1.10E+11,A068021,"Block Group 1, Census Tract 68.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 68.02, District of Columbia, District of Columbia",951,5.993690852,4.833836858,7.242990654
1.10E+11,A068022,"Block Group 2, Census Tract 68.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 68.02, District of Columbia, District of Columbia",1537,11.32075472,9.939148073,2.377179081
1.10E+11,A068041,"Block Group 1, Census Tract 68.04, District of Columbia, District of Columbia","Block Group 1, Census Tract 68.04, District of Columbia, District of Columbia",2803,59.24170616,48.61111111,0
1.10E+11,A069001,"Block Group 1, Census Tract 69, District of Columbia, District of Columbia","Block Group 1, Census Tract 69, District of Columbia, District of Columbia",1421,5.137227305,0.507614213,9.935897436
1.10E+11,A069002,"Block Group 2, Census Tract 69, District of Columbia, District of Columbia","Block Group 2, Census Tract 69, District of Columbia, District of Columbia",799,2.002503129,0,0
1.10E+11,A070001,"Block Group 1, Census Tract 70, District of Columbia, District of Columbia","Block Group 1, Census Tract 70, District of Columbia, District of Columbia",1441,2.220680083,3.483992467,3.734439834
1.10E+11,A070002,"Block Group 2, Census Tract 70, District of Columbia, District of Columbia","Block Group 2, Census Tract 70, District of Columbia, District of Columbia",1393,8.799048751,2.841918295,12.5
1.10E+11,A071001,"Block Group 1, Census Tract 71, District of Columbia, District of Columbia","Block Group 1, Census Tract 71, District of Columbia, District of Columbia",703,39.68705548,11.49825784,8.053691275
1.10E+11,A071002,"Block Group 2, Census Tract 71, District of Columbia, District of Columbia","Block Group 2, Census Tract 71, District of Columbia, District of Columbia",2646,34.88284203,16.53076353,2.610261026
1.10E+11,A072001,"Block Group 1, Census Tract 72, District of Columbia, District of Columbia","Block Group 1, Census Tract 72, District of Columbia, District of Columbia",3469,10.83885846,5.107987659,3.559693319
1.10E+11,A072002,"Block Group 2, Census Tract 72, District of Columbia, District of Columbia","Block Group 2, Census Tract 72, District of Columbia, District of Columbia",1195,15.5473781,3.6643026,8.386277001
1.10E+11,A073011,"Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",4680,3.60020141,0.967199327,16.01941748
1.10E+11,A073041,"Block Group 1, Census Tract 73.04, District of Columbia, District of Columbia","Block Group 1, Census Tract 73.04, District of Columbia, District of Columbia",2163,44.35483871,21.16991643,11.13831089
1.10E+11,A073042,"Block Group 2, Census Tract 73.04, District of Columbia, District of Columbia","Block Group 2, Census Tract 73.04, District of Columbia, District of Columbia",946,29.9154334,25.74031891,19.03553299
1.10E+11,A073043,"Block Group 3, Census Tract 73.04, District of Columbia, District of Columbia","Block Group 3, Census Tract 73.04, District of Columbia, District of Columbia",318,12.57861635,4.929577465,23.67149758
1.10E+11,A074011,"Block Group 1, Census Tract 74.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 74.01, District of Columbia, District of Columbia",1206,61.85737977,14.5631068,23.23049002
1.10E+11,A074012,"Block Group 2, Census Tract 74.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 74.01, District of Columbia, District of Columbia",1108,64.64737794,35.8974359,13.23792487
1.10E+11,A074031,"Block Group 1, Census Tract 74.03, District of Columbia, District of Columbia","Block Group 1, Census Tract 74.03, District of Columbia, District of Columbia",3192,40.78947368,15.97494127,8.786610879
1.10E+11,A074041,"Block Group 1, Census Tract 74.04, District of Columbia, District of Columbia","Block Group 1, Census Tract 74.04, District of Columbia, District of Columbia",2098,39.46615825,24.5508982,15.02463054
1.10E+11,A074042,"Block Group 2, Census Tract 74.04, District of Columbia, District of Columbia","Block Group 2, Census Tract 74.04, District of Columbia, District of Columbia",1533,32.74624918,18.18181818,2.031602709
1.10E+11,A074043,"Block Group 3, Census Tract 74.04, District of Columbia, District of Columbia","Block Group 3, Census Tract 74.04, District of Columbia, District of Columbia",154,54.54545455,0,64.97175141
1.10E+11,A074061,"Block Group 1, Census Tract 74.06, District of Columbia, District of Columbia","Block Group 1, Census Tract 74.06, District of Columbia, District of Columbia",1764,29.05059693,6.686046512,13.13131313
1.10E+11,A074062,"Block Group 2, Census Tract 74.06, District of Columbia, District of Columbia","Block Group 2, Census Tract 74.06, District of Columbia, District of Columbia",1190,66.47058824,12.39193084,28.62453532
1.10E+11,A074071,"Block Group 1, Census Tract 74.07, District of Columbia, District of Columbia","Block Group 1, Census Tract 74.07, District of Columbia, District of Columbia",807,16.85254027,20.42682927,5.3125
1.10E+11,A074072,"Block Group 2, Census Tract 74.07, District of Columbia, District of Columbia","Block Group 2, Census Tract 74.07, District of Columbia, District of Columbia",2094,26.49903288,7.911392405,11.91111111
1.10E+11,A074081,"Block Group 1, Census Tract 74.08, District of Columbia, District of Columbia","Block Group 1, Census Tract 74.08, District of Columbia, District of Columbia",3607,53.27540107,25.95419847,16.95553881
1.10E+11,A074091,"Block Group 1, Census Tract 74.09, District of Columbia, District of Columbia","Block Group 1, Census Tract 74.09, District of Columbia, District of Columbia",1099,23.38489536,16.04696673,20.98540146
1.10E+11,A074092,"Block Group 2, Census Tract 74.09, District of Columbia, District of Columbia","Block Group 2, Census Tract 74.09, District of Columbia, District of Columbia",1310,37.09923664,22.18181818,1.340996169
1.10E+11,A074093,"Block Group 3, Census Tract 74.09, District of Columbia, District of Columbia","Block Group 3, Census Tract 74.09, District of Columbia, District of Columbia",1485,30.97643098,8.333333333,0
1.10E+11,A075021,"Block Group 1, Census Tract 75.02, District of Columbia, District of Columbia","Block Group 1, Census Tract 75.02, District of Columbia, District of Columbia",3407,48.67004433,30.74324324,8.664259928
1.10E+11,A075022,"Block Group 2, Census Tract 75.02, District of Columbia, District of Columbia","Block Group 2, Census Tract 75.02, District of Columbia, District of Columbia",1757,50.76835515,22.03647416,14.59227468
1.10E+11,A075031,"Block Group 1, Census Tract 75.03, District of Columbia, District of Columbia","Block Group 1, Census Tract 75.03, District of Columbia, District of Columbia",648,34.87654321,13.15789474,6.571428571
1.10E+11,A075032,"Block Group 2, Census Tract 75.03, District of Columbia, District of Columbia","Block Group 2, Census Tract 75.03, District of Columbia, District of Columbia",2000,49.1,19.87281399,13.24965132
1.10E+11,A075041,"Block Group 1, Census Tract 75.04, District of Columbia, District of Columbia","Block Group 1, Census Tract 75.04, District of Columbia, District of Columbia",2903,42.80762565,21.07706592,22.12643678
1.10E+11,A076011,"Block Group 1, Census Tract 76.01, District of Columbia, District of Columbia","Block Group 1, Census Tract 76.01, District of Columbia, District of Columbia",877,10.2622577,13.03602058,14.31334623
1.10E+11,A076012,"Block Group 2, Census Tract 76.01, District of Columbia, District of Columbia","Block Group 2, Census Tract 76.01, District of Columbia, District of Columbia",260,25.38461538,7.547169811,4.545454545
1.10E+11,A076013,"Block Group 3, Census Tract 76.01, District of Columbia, District of Columbia","Block Group 3, Census Tract 76.01, District of Columbia, District of Columbia",2116,22.82556463,21.28279883,10.74481074
1.10E+11,A076014,"Block Group 4, Census Tract 76.01, District of Columbia, District of Columbia","Block Group 4, Census Tract 76.01, District of Columbia, District of Columbia",756,22.48677249,13.13672922,27.68878719
1.10E+11,A076015,"Block Group 5, Census Tract 76.01, District of Columbia, District of Columbia","Block Group 5, Census Tract 76.01, District of Columbia, District of Columbia",900,27,14.73922902,13.68909513
1.10E+11,A076031,"Block Group 1, Census Tract 76.03, District of Columbia, District of Columbia","Block Group 1, Census Tract 76.03, District of Columbia, District of Columbia",1578,28.07351077,0,13.47583643
1.10E+11,A076032,"Block Group 2, Census Tract 76.03, District of Columbia, District of Columbia","Block Group 2, Census Tract 76.03, District of Columbia, District of Columbia",402,6.218905473,0,44.44444444
1.10E+11,A076033,"Block Group 3, Census Tract 76.03, District of Columbia, District of Columbia","Block Group 3, Census Tract 76.03, District of Columbia, District of Columbia",854,34.30913349,35.0877193,0
1.10E+11,A076034,"Block Group 4, Census Tract 76.03, District of Columbia, District of Columbia","Block Group 4, Census Tract 76.03, District of Columbia, District of Columbia",1200,28.16666667,8.128834356,2.173913043
1.10E+11,A076041,"Block Group 1, Census Tract 76.04, District of Columbia, District of Columbia","Block Group 1, Census Tract 76.04, District of Columbia, District of Columbia",1412,47.3796034,19.77077364,6.176470588
1.10E+11,A076042,"Block Group 2, Census Tract 76.04, District of Columbia, District of Columbia","Block Group 2, Census Tract 76.04, District of Columbia, District of Columbia",1401,8.493932905,18.03084223,16.22002821
1.10E+11,A076043,"Block Group 3, Census Tract 76.04, District of Columbia, District of Columbia","Block Group 3, Census Tract 76.04, District of Columbia, District of Columbia",1199,20.51709758,9.718309859,17.33524355
1.10E+11,A076051,"Block Group 1, Census Tract 76.05, District of Columbia, District of Columbia","Block Group 1, Census Tract 76.05, District of Columbia, District of Columbia",698,9.742120344,2.419354839,0
1.10E+11,A076052,"Block Group 2, Census Tract 76.05, District of Columbia, District of Columbia","Block Group 2, Census Tract 76.05, District of Columbia, District of Columbia",2387,29.91202346,12.99303944,13.90946502
1.10E+11,A076053,"Block Group 3, Census Tract 76.05, District of Columbia, District of Columbia","Block Group 3, Census Tract 76.05, District of Columbia, District of Columbia",908,50.22172949,35.64102564,22.72727273
1.10E+11,A077031,"Block Group 1, Census Tract 77.03, District of Columbia, District of Columbia","Block Group 1, Census Tract 77.03, District of Columbia, District of Columbia",797,27.72898369,19.46666667,7.614213198
1.10E+11,A077032,"Block Group 2, Census Tract 77.03, District of Columbia, District of Columbia","Block Group 2, Census Tract 77.03, District of Columbia, District of Columbia",1126,20.42628774,29.80392157,19.96466431
1.10E+11,A077033,"Block Group 3, Census Tract 77.03, District of Columbia, District of Columbia","Block Group 3, Census Tract 77.03, District of Columbia, District of Columbia",3112,51.70308483,32.02911738,2.236951118
1.10E+11,A077034,"Block Group 4, Census Tract 77.03, District of Columbia, District of Columbia","Block Group 4, Census Tract 77.03, District of Columbia, District of Columbia",486,52.88065844,11.80811808,27.40963855
1.10E+11,A077071,"Block Group 1, Census Tract 77.07, District of Columbia, District of Columbia","Block Group 1, Census Tract 77.07, District of Columbia, District of Columbia",2830,45.28710726,18.27411168,18.08149406
1.10E+11,A077072,"Block Group 2, Census Tract 77.07, District of Columbia, District of Columbia","Block Group 2, Census Tract 77.07, District of Columbia, District of Columbia",1677,17.039801,14.16781293,12.09800919
1.10E+11,A077081,"Block Group 1, Census Tract 77.08, District of Columbia, District of Columbia","Block Group 1, Census Tract 77.08, District of Columbia, District of Columbia",1592,44.72361809,35.94976452,3.476821192
1.10E+11,A077082,"Block Group 2, Census Tract 77.08, District of Columbia, District of Columbia","Block Group 2, Census Tract 77.08, District of Columbia, District of Columbia",1420,13.94366197,27.87610619,18.57923497
1.10E+11,A077091,"Block Group 1, Census Tract 77.09, District of Columbia, District of Columbia","Block Group 1, Census Tract 77.09, District of Columbia, District of Columbia",1302,29.85305491,23.88973966,12.78089888
1.10E+11,A077092,"Block Group 2, Census Tract 77.09, District of Columbia, District of Columbia","Block Group 2, Census Tract 77.09, District of Columbia, District of Columbia",973,26.61870504,17.9337232,12.84210526
