GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - For rent,Margin of Error; Total: - For rent,"Estimate; Total: - Rented, not occupied","Margin of Error; Total: - Rented, not occupied",Estimate; Total: - For sale only,Margin of Error; Total: - For sale only,"Estimate; Total: - Sold, not occupied","Margin of Error; Total: - Sold, not occupied","Estimate; Total: - For seasonal, recreational, or occasional use","Margin of Error; Total: - For seasonal, recreational, or occasional use",Estimate; Total: - For migrant workers,Margin of Error; Total: - For migrant workers,Estimate; Total: - Other vacant,Margin of Error; Total: - Other vacant
1500000US110010056001,110010056001,"Block Group 1, Census Tract 56, District of Columbia, District of Columbia",186,128,40,66,0,12,38,61,0,12,95,94,0,12,13,22
1500000US110010056002,110010056002,"Block Group 2, Census Tract 56, District of Columbia, District of Columbia",203,134,14,21,0,12,0,12,0,12,176,131,0,12,13,21
1500000US110010056003,110010056003,"Block Group 3, Census Tract 56, District of Columbia, District of Columbia",269,156,212,153,0,12,0,12,0,12,57,76,0,12,0,12
1500000US110010056004,110010056004,"Block Group 4, Census Tract 56, District of Columbia, District of Columbia",105,105,41,65,0,12,16,32,0,12,48,78,0,12,0,12
1500000US110010058001,110010058001,"Block Group 1, Census Tract 58, District of Columbia, District of Columbia",466,145,145,96,101,72,67,65,0,12,64,45,0,12,89,64
1500000US110010058002,110010058002,"Block Group 2, Census Tract 58, District of Columbia, District of Columbia",140,75,0,12,41,50,0,12,24,38,68,62,0,12,7,12
1500000US110010059001,110010059001,"Block Group 1, Census Tract 59, District of Columbia, District of Columbia",241,92,111,65,47,51,0,12,16,26,16,26,0,12,51,47
1500000US110010062021,110010062021,"Block Group 1, Census Tract 62.02, District of Columbia, District of Columbia",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010064001,110010064001,"Block Group 1, Census Tract 64, District of Columbia, District of Columbia",114,82,79,77,15,23,0,12,0,12,0,12,0,12,20,23
1500000US110010064002,110010064002,"Block Group 2, Census Tract 64, District of Columbia, District of Columbia",46,36,32,32,0,12,0,12,0,12,5,8,0,12,9,15
1500000US110010065001,110010065001,"Block Group 1, Census Tract 65, District of Columbia, District of Columbia",266,111,66,65,0,12,0,12,27,42,146,90,0,12,27,43
1500000US110010065002,110010065002,"Block Group 2, Census Tract 65, District of Columbia, District of Columbia",96,67,0,12,0,12,0,12,0,12,58,53,0,12,38,44
1500000US110010066001,110010066001,"Block Group 1, Census Tract 66, District of Columbia, District of Columbia",189,92,27,42,0,12,0,12,0,12,44,43,0,12,118,81
1500000US110010067001,110010067001,"Block Group 1, Census Tract 67, District of Columbia, District of Columbia",48,55,22,38,0,12,0,12,0,12,26,41,0,12,0,12
1500000US110010067002,110010067002,"Block Group 2, Census Tract 67, District of Columbia, District of Columbia",23,38,23,38,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010067003,110010067003,"Block Group 3, Census Tract 67, District of Columbia, District of Columbia",52,47,36,45,0,12,0,12,0,12,0,12,0,12,16,17
1500000US110010068011,110010068011,"Block Group 1, Census Tract 68.01, District of Columbia, District of Columbia",45,35,0,12,29,28,16,21,0,12,0,12,0,12,0,12
1500000US110010068012,110010068012,"Block Group 2, Census Tract 68.01, District of Columbia, District of Columbia",25,28,12,20,0,12,13,20,0,12,0,12,0,12,0,12
1500000US110010068021,110010068021,"Block Group 1, Census Tract 68.02, District of Columbia, District of Columbia",31,33,0,12,0,12,0,12,31,33,0,12,0,12,0,12
1500000US110010068022,110010068022,"Block Group 2, Census Tract 68.02, District of Columbia, District of Columbia",15,22,0,12,0,12,0,12,0,12,0,12,0,12,15,22
1500000US110010068041,110010068041,"Block Group 1, Census Tract 68.04, District of Columbia, District of Columbia",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010069001,110010069001,"Block Group 1, Census Tract 69, District of Columbia, District of Columbia",93,64,39,43,0,12,0,12,0,12,27,34,0,12,27,35
1500000US110010069002,110010069002,"Block Group 2, Census Tract 69, District of Columbia, District of Columbia",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010070001,110010070001,"Block Group 1, Census Tract 70, District of Columbia, District of Columbia",27,43,0,12,0,12,0,12,0,12,0,12,0,12,27,43
1500000US110010070002,110010070002,"Block Group 2, Census Tract 70, District of Columbia, District of Columbia",63,62,28,43,0,12,0,12,0,12,35,46,0,12,0,12
1500000US110010071001,110010071001,"Block Group 1, Census Tract 71, District of Columbia, District of Columbia",24,40,24,40,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010071002,110010071002,"Block Group 2, Census Tract 71, District of Columbia, District of Columbia",29,36,0,12,0,12,0,12,0,12,0,12,0,12,29,36
1500000US110010072001,110010072001,"Block Group 1, Census Tract 72, District of Columbia, District of Columbia",65,50,14,23,16,24,0,12,0,12,35,39,0,12,0,12
1500000US110010072002,110010072002,"Block Group 2, Census Tract 72, District of Columbia, District of Columbia",66,53,48,45,0,12,0,12,0,12,0,12,0,12,18,29
1500000US110010073011,110010073011,"Block Group 1, Census Tract 73.01, District of Columbia, District of Columbia",231,82,60,56,40,40,0,12,0,12,9,14,0,12,122,74
1500000US110010073041,110010073041,"Block Group 1, Census Tract 73.04, District of Columbia, District of Columbia",91,56,43,40,0,12,0,12,0,12,0,12,0,12,48,51
1500000US110010073042,110010073042,"Block Group 2, Census Tract 73.04, District of Columbia, District of Columbia",75,51,16,26,0,12,0,12,12,18,0,12,0,12,47,42
1500000US110010073043,110010073043,"Block Group 3, Census Tract 73.04, District of Columbia, District of Columbia",49,36,16,24,0,12,0,12,0,12,0,12,0,12,33,35
1500000US110010074011,110010074011,"Block Group 1, Census Tract 74.01, District of Columbia, District of Columbia",128,41,28,21,0,12,0,12,9,14,9,15,0,12,82,36
1500000US110010074012,110010074012,"Block Group 2, Census Tract 74.01, District of Columbia, District of Columbia",74,37,29,30,0,12,9,14,16,18,0,12,0,12,20,21
1500000US110010074031,110010074031,"Block Group 1, Census Tract 74.03, District of Columbia, District of Columbia",105,64,42,40,0,12,16,25,0,12,31,36,0,12,16,25
1500000US110010074041,110010074041,"Block Group 1, Census Tract 74.04, District of Columbia, District of Columbia",122,70,93,63,0,12,0,12,0,12,0,12,0,12,29,37
1500000US110010074042,110010074042,"Block Group 2, Census Tract 74.04, District of Columbia, District of Columbia",9,17,0,12,0,12,9,17,0,12,0,12,0,12,0,12
1500000US110010074043,110010074043,"Block Group 3, Census Tract 74.04, District of Columbia, District of Columbia",115,51,0,12,0,12,0,12,0,12,0,12,0,12,115,51
1500000US110010074061,110010074061,"Block Group 1, Census Tract 74.06, District of Columbia, District of Columbia",78,55,24,36,14,21,13,22,0,12,0,12,0,12,27,30
1500000US110010074062,110010074062,"Block Group 2, Census Tract 74.06, District of Columbia, District of Columbia",154,74,64,51,0,12,0,12,0,12,0,12,0,12,90,55
1500000US110010074071,110010074071,"Block Group 1, Census Tract 74.07, District of Columbia, District of Columbia",17,28,17,28,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010074072,110010074072,"Block Group 2, Census Tract 74.07, District of Columbia, District of Columbia",134,61,14,23,0,12,0,12,44,40,0,12,0,12,76,48
1500000US110010074081,110010074081,"Block Group 1, Census Tract 74.08, District of Columbia, District of Columbia",225,81,53,44,19,29,15,24,0,12,0,12,0,12,138,69
1500000US110010074091,110010074091,"Block Group 1, Census Tract 74.09, District of Columbia, District of Columbia",115,59,19,31,0,12,19,31,40,32,0,12,0,12,37,42
1500000US110010074092,110010074092,"Block Group 2, Census Tract 74.09, District of Columbia, District of Columbia",7,11,7,11,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010074093,110010074093,"Block Group 3, Census Tract 74.09, District of Columbia, District of Columbia",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010075021,110010075021,"Block Group 1, Census Tract 75.02, District of Columbia, District of Columbia",96,54,31,35,29,34,0,12,0,12,0,12,0,12,36,41
1500000US110010075022,110010075022,"Block Group 2, Census Tract 75.02, District of Columbia, District of Columbia",136,66,68,52,0,12,0,12,0,12,0,12,0,12,68,52
1500000US110010075031,110010075031,"Block Group 1, Census Tract 75.03, District of Columbia, District of Columbia",23,17,8,12,0,12,0,12,0,12,0,12,0,12,15,13
1500000US110010075032,110010075032,"Block Group 2, Census Tract 75.03, District of Columbia, District of Columbia",95,37,14,15,0,12,0,12,26,19,11,15,0,12,44,27
1500000US110010075041,110010075041,"Block Group 1, Census Tract 75.04, District of Columbia, District of Columbia",308,94,141,69,48,45,13,22,15,23,0,12,0,12,91,58
1500000US110010076011,110010076011,"Block Group 1, Census Tract 76.01, District of Columbia, District of Columbia",74,70,21,33,34,52,0,12,0,12,0,12,0,12,19,31
1500000US110010076012,110010076012,"Block Group 2, Census Tract 76.01, District of Columbia, District of Columbia",8,13,0,12,8,13,0,12,0,12,0,12,0,12,0,12
1500000US110010076013,110010076013,"Block Group 3, Census Tract 76.01, District of Columbia, District of Columbia",88,65,48,47,0,12,0,12,19,31,0,12,0,12,21,34
1500000US110010076014,110010076014,"Block Group 4, Census Tract 76.01, District of Columbia, District of Columbia",121,81,48,54,0,12,11,17,23,37,16,25,0,12,23,36
1500000US110010076015,110010076015,"Block Group 5, Census Tract 76.01, District of Columbia, District of Columbia",59,53,19,30,0,12,0,12,21,33,0,12,0,12,19,31
1500000US110010076031,110010076031,"Block Group 1, Census Tract 76.03, District of Columbia, District of Columbia",145,123,99,109,0,12,0,12,46,66,0,12,0,12,0,12
1500000US110010076032,110010076032,"Block Group 2, Census Tract 76.03, District of Columbia, District of Columbia",192,153,102,122,0,12,36,58,0,12,0,12,0,12,54,85
1500000US110010076033,110010076033,"Block Group 3, Census Tract 76.03, District of Columbia, District of Columbia",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010076034,110010076034,"Block Group 4, Census Tract 76.03, District of Columbia, District of Columbia",16,27,0,12,0,12,0,12,16,27,0,12,0,12,0,12
1500000US110010076041,110010076041,"Block Group 1, Census Tract 76.04, District of Columbia, District of Columbia",42,45,42,45,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010076042,110010076042,"Block Group 2, Census Tract 76.04, District of Columbia, District of Columbia",115,67,41,46,16,27,16,18,42,45,0,12,0,12,0,12
1500000US110010076043,110010076043,"Block Group 3, Census Tract 76.04, District of Columbia, District of Columbia",121,71,83,65,0,12,20,33,0,12,0,12,0,12,18,29
1500000US110010076051,110010076051,"Block Group 1, Census Tract 76.05, District of Columbia, District of Columbia",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010076052,110010076052,"Block Group 2, Census Tract 76.05, District of Columbia, District of Columbia",169,65,88,55,17,26,0,12,33,36,0,12,0,12,31,35
1500000US110010076053,110010076053,"Block Group 3, Census Tract 76.05, District of Columbia, District of Columbia",95,60,51,46,0,12,0,12,18,28,0,12,0,12,26,31
1500000US110010077031,110010077031,"Block Group 1, Census Tract 77.03, District of Columbia, District of Columbia",30,49,0,12,0,12,0,12,30,49,0,12,0,12,0,12
1500000US110010077032,110010077032,"Block Group 2, Census Tract 77.03, District of Columbia, District of Columbia",113,82,64,73,0,12,0,12,0,12,0,12,0,12,49,60
1500000US110010077033,110010077033,"Block Group 3, Census Tract 77.03, District of Columbia, District of Columbia",27,45,0,12,0,12,0,12,0,12,0,12,0,12,27,45
1500000US110010077034,110010077034,"Block Group 4, Census Tract 77.03, District of Columbia, District of Columbia",91,67,0,12,0,12,0,12,0,12,0,12,0,12,91,67
1500000US110010077071,110010077071,"Block Group 1, Census Tract 77.07, District of Columbia, District of Columbia",213,74,76,60,0,12,0,12,21,34,0,12,0,12,116,63
1500000US110010077072,110010077072,"Block Group 2, Census Tract 77.07, District of Columbia, District of Columbia",79,61,22,35,0,12,20,32,0,12,0,12,0,12,37,42
1500000US110010077081,110010077081,"Block Group 1, Census Tract 77.08, District of Columbia, District of Columbia",21,34,21,34,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010077082,110010077082,"Block Group 2, Census Tract 77.08, District of Columbia, District of Columbia",136,72,78,60,0,12,0,12,0,12,0,12,0,12,58,48
1500000US110010077091,110010077091,"Block Group 1, Census Tract 77.09, District of Columbia, District of Columbia",91,52,26,29,0,12,0,12,0,12,0,12,0,12,65,45
1500000US110010077092,110010077092,"Block Group 2, Census Tract 77.09, District of Columbia, District of Columbia",61,42,19,24,0,12,0,12,13,21,0,12,0,12,29,32
1500000US110010078031,110010078031,"Block Group 1, Census Tract 78.03, District of Columbia, District of Columbia",25,39,0,12,0,12,0,12,0,12,0,12,0,12,25,39
1500000US110010078032,110010078032,"Block Group 2, Census Tract 78.03, District of Columbia, District of Columbia",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010078033,110010078033,"Block Group 3, Census Tract 78.03, District of Columbia, District of Columbia",49,56,0,12,0,12,0,12,0,12,0,12,0,12,49,56
1500000US110010078034,110010078034,"Block Group 4, Census Tract 78.03, District of Columbia, District of Columbia",147,87,34,43,0,12,0,12,0,12,0,12,0,12,113,79
1500000US110010078041,110010078041,"Block Group 1, Census Tract 78.04, District of Columbia, District of Columbia",69,62,0,12,0,12,0,12,21,34,26,42,0,12,22,36
1500000US110010078042,110010078042,"Block Group 2, Census Tract 78.04, District of Columbia, District of Columbia",113,79,89,70,0,12,0,12,24,39,0,12,0,12,0,12
1500000US110010078043,110010078043,"Block Group 3, Census Tract 78.04, District of Columbia, District of Columbia",45,50,0,12,0,12,0,12,0,12,0,12,0,12,45,50
1500000US110010078061,110010078061,"Block Group 1, Census Tract 78.06, District of Columbia, District of Columbia",69,52,0,12,0,12,0,12,17,28,0,12,0,12,52,46
1500000US110010078062,110010078062,"Block Group 2, Census Tract 78.06, District of Columbia, District of Columbia",122,62,18,28,0,12,11,15,48,43,0,12,0,12,45,38
1500000US110010078071,110010078071,"Block Group 1, Census Tract 78.07, District of Columbia, District of Columbia",44,33,15,23,0,12,0,12,10,16,0,12,0,12,19,22
1500000US110010078072,110010078072,"Block Group 2, Census Tract 78.07, District of Columbia, District of Columbia",59,40,16,25,0,12,11,17,22,25,0,12,0,12,10,16
1500000US110010078081,110010078081,"Block Group 1, Census Tract 78.08, District of Columbia, District of Columbia",47,53,0,12,0,12,0,12,0,12,0,12,0,12,47,53
1500000US110010078082,110010078082,"Block Group 2, Census Tract 78.08, District of Columbia, District of Columbia",166,97,120,82,0,12,0,12,0,12,0,12,0,12,46,51
1500000US110010078083,110010078083,"Block Group 3, Census Tract 78.08, District of Columbia, District of Columbia",79,65,0,12,0,12,0,12,45,54,0,12,0,12,34,41
1500000US110010078091,110010078091,"Block Group 1, Census Tract 78.09, District of Columbia, District of Columbia",127,70,40,44,0,12,23,36,19,30,0,12,0,12,45,42
1500000US110010078092,110010078092,"Block Group 2, Census Tract 78.09, District of Columbia, District of Columbia",19,32,0,12,0,12,0,12,19,32,0,12,0,12,0,12
1500000US110010079011,110010079011,"Block Group 1, Census Tract 79.01, District of Columbia, District of Columbia",46,42,46,42,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010079012,110010079012,"Block Group 2, Census Tract 79.01, District of Columbia, District of Columbia",102,65,86,60,0,12,16,26,0,12,0,12,0,12,0,12
1500000US110010079013,110010079013,"Block Group 3, Census Tract 79.01, District of Columbia, District of Columbia",72,54,72,54,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010079014,110010079014,"Block Group 4, Census Tract 79.01, District of Columbia, District of Columbia",69,47,48,41,0,12,0,12,0,12,0,12,0,12,21,26
1500000US110010079031,110010079031,"Block Group 1, Census Tract 79.03, District of Columbia, District of Columbia",126,54,52,33,0,12,7,10,0,12,0,12,0,12,67,42
1500000US110010080011,110010080011,"Block Group 1, Census Tract 80.01, District of Columbia, District of Columbia",65,51,9,14,21,28,0,12,0,12,35,41,0,12,0,12
1500000US110010080012,110010080012,"Block Group 2, Census Tract 80.01, District of Columbia, District of Columbia",19,30,0,12,0,12,0,12,0,12,0,12,0,12,19,30
1500000US110010080013,110010080013,"Block Group 3, Census Tract 80.01, District of Columbia, District of Columbia",26,43,0,12,0,12,0,12,0,12,0,12,0,12,26,43
1500000US110010080021,110010080021,"Block Group 1, Census Tract 80.02, District of Columbia, District of Columbia",31,39,23,37,0,12,0,12,0,12,0,12,0,12,8,13
1500000US110010080022,110010080022,"Block Group 2, Census Tract 80.02, District of Columbia, District of Columbia",55,53,20,30,0,12,35,44,0,12,0,12,0,12,0,12
1500000US110010081001,110010081001,"Block Group 1, Census Tract 81, District of Columbia, District of Columbia",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010081002,110010081002,"Block Group 2, Census Tract 81, District of Columbia, District of Columbia",14,24,14,24,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010081003,110010081003,"Block Group 3, Census Tract 81, District of Columbia, District of Columbia",70,59,30,47,0,12,0,12,0,12,30,47,0,12,10,16
1500000US110010082001,110010082001,"Block Group 1, Census Tract 82, District of Columbia, District of Columbia",40,51,10,15,30,49,0,12,0,12,0,12,0,12,0,12
1500000US110010082002,110010082002,"Block Group 2, Census Tract 82, District of Columbia, District of Columbia",65,63,55,61,0,12,0,12,0,12,10,15,0,12,0,12
1500000US110010083011,110010083011,"Block Group 1, Census Tract 83.01, District of Columbia, District of Columbia",64,57,35,42,21,35,0,12,0,12,0,12,0,12,8,12
1500000US110010083012,110010083012,"Block Group 2, Census Tract 83.01, District of Columbia, District of Columbia",77,64,66,62,0,12,0,12,0,12,11,17,0,12,0,12
1500000US110010083021,110010083021,"Block Group 1, Census Tract 83.02, District of Columbia, District of Columbia",50,37,33,37,0,12,0,12,0,12,11,12,0,12,6,9
1500000US110010084021,110010084021,"Block Group 1, Census Tract 84.02, District of Columbia, District of Columbia",26,36,0,12,0,12,26,36,0,12,0,12,0,12,0,12
1500000US110010084022,110010084022,"Block Group 2, Census Tract 84.02, District of Columbia, District of Columbia",22,34,22,34,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010084101,110010084101,"Block Group 1, Census Tract 84.10, District of Columbia, District of Columbia",72,41,28,25,0,12,0,12,0,12,0,12,0,12,44,30
1500000US110010087011,110010087011,"Block Group 1, Census Tract 87.01, District of Columbia, District of Columbia",73,48,57,43,0,12,0,12,0,12,0,12,0,12,16,25
1500000US110010087012,110010087012,"Block Group 2, Census Tract 87.01, District of Columbia, District of Columbia",111,65,22,34,0,12,0,12,0,12,0,12,0,12,89,57
1500000US110010087021,110010087021,"Block Group 1, Census Tract 87.02, District of Columbia, District of Columbia",110,43,18,16,11,17,10,18,32,28,0,12,0,12,39,30
1500000US110010087022,110010087022,"Block Group 2, Census Tract 87.02, District of Columbia, District of Columbia",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010088021,110010088021,"Block Group 1, Census Tract 88.02, District of Columbia, District of Columbia",42,45,20,30,0,12,0,12,0,12,0,12,0,12,22,34
1500000US110010088022,110010088022,"Block Group 2, Census Tract 88.02, District of Columbia, District of Columbia",61,55,40,45,0,12,0,12,0,12,0,12,0,12,21,33
1500000US110010088023,110010088023,"Block Group 3, Census Tract 88.02, District of Columbia, District of Columbia",44,51,0,12,0,12,0,12,0,12,0,12,0,12,44,51
1500000US110010088024,110010088024,"Block Group 4, Census Tract 88.02, District of Columbia, District of Columbia",41,47,21,34,0,12,0,12,0,12,0,12,0,12,20,33
1500000US110010088031,110010088031,"Block Group 1, Census Tract 88.03, District of Columbia, District of Columbia",119,47,9,15,42,27,0,12,0,12,0,12,0,12,68,39
1500000US110010088041,110010088041,"Block Group 1, Census Tract 88.04, District of Columbia, District of Columbia",142,78,84,69,0,12,0,12,0,12,0,12,0,12,58,53
1500000US110010088042,110010088042,"Block Group 2, Census Tract 88.04, District of Columbia, District of Columbia",165,84,41,44,63,58,0,12,23,36,0,12,0,12,38,44
1500000US110010089031,110010089031,"Block Group 1, Census Tract 89.03, District of Columbia, District of Columbia",143,79,49,41,36,42,31,49,6,9,0,12,0,12,21,34
1500000US110010089032,110010089032,"Block Group 2, Census Tract 89.03, District of Columbia, District of Columbia",125,81,37,43,0,12,0,12,0,12,0,12,0,12,88,65
1500000US110010089041,110010089041,"Block Group 1, Census Tract 89.04, District of Columbia, District of Columbia",185,89,112,76,17,28,0,12,0,12,0,12,0,12,56,50
1500000US110010089042,110010089042,"Block Group 2, Census Tract 89.04, District of Columbia, District of Columbia",111,66,72,56,0,12,0,12,18,28,0,12,0,12,21,27
1500000US110010090001,110010090001,"Block Group 1, Census Tract 90, District of Columbia, District of Columbia",33,42,33,42,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010090002,110010090002,"Block Group 2, Census Tract 90, District of Columbia, District of Columbia",41,48,25,40,0,12,0,12,0,12,0,12,0,12,16,26
1500000US110010091021,110010091021,"Block Group 1, Census Tract 91.02, District of Columbia, District of Columbia",16,25,0,12,0,12,0,12,0,12,0,12,0,12,16,25
1500000US110010091022,110010091022,"Block Group 2, Census Tract 91.02, District of Columbia, District of Columbia",79,66,34,53,0,12,12,20,0,12,0,12,0,12,33,38
1500000US110010091023,110010091023,"Block Group 3, Census Tract 91.02, District of Columbia, District of Columbia",25,27,13,20,0,12,0,12,0,12,0,12,0,12,12,20
1500000US110010092011,110010092011,"Block Group 1, Census Tract 92.01, District of Columbia, District of Columbia",110,59,66,49,0,12,0,12,16,25,23,27,0,12,5,8
1500000US110010092031,110010092031,"Block Group 1, Census Tract 92.03, District of Columbia, District of Columbia",15,26,0,12,0,12,15,26,0,12,0,12,0,12,0,12
1500000US110010092032,110010092032,"Block Group 2, Census Tract 92.03, District of Columbia, District of Columbia",224,103,61,72,0,12,67,70,6,11,23,33,0,12,67,51
1500000US110010092041,110010092041,"Block Group 1, Census Tract 92.04, District of Columbia, District of Columbia",87,59,33,38,0,12,0,12,36,40,0,12,0,12,18,28
1500000US110010092042,110010092042,"Block Group 2, Census Tract 92.04, District of Columbia, District of Columbia",16,26,0,12,0,12,0,12,0,12,0,12,0,12,16,26
1500000US110010093011,110010093011,"Block Group 1, Census Tract 93.01, District of Columbia, District of Columbia",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010093012,110010093012,"Block Group 2, Census Tract 93.01, District of Columbia, District of Columbia",28,45,0,12,0,12,0,12,0,12,28,45,0,12,0,12
1500000US110010093013,110010093013,"Block Group 3, Census Tract 93.01, District of Columbia, District of Columbia",38,45,0,12,0,12,0,12,0,12,38,45,0,12,0,12
1500000US110010093014,110010093014,"Block Group 4, Census Tract 93.01, District of Columbia, District of Columbia",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010093021,110010093021,"Block Group 1, Census Tract 93.02, District of Columbia, District of Columbia",47,41,0,12,0,12,0,12,0,12,17,27,0,12,30,33
1500000US110010094001,110010094001,"Block Group 1, Census Tract 94, District of Columbia, District of Columbia",41,46,0,12,0,12,0,12,0,12,0,12,0,12,41,46
1500000US110010094002,110010094002,"Block Group 2, Census Tract 94, District of Columbia, District of Columbia",63,54,22,35,0,12,0,12,0,12,0,12,0,12,41,44
1500000US110010094003,110010094003,"Block Group 3, Census Tract 94, District of Columbia, District of Columbia",7,11,0,12,0,12,0,12,0,12,0,12,0,12,7,11
1500000US110010094004,110010094004,"Block Group 4, Census Tract 94, District of Columbia, District of Columbia",40,45,0,12,0,12,0,12,0,12,20,32,0,12,20,33
1500000US110010095011,110010095011,"Block Group 1, Census Tract 95.01, District of Columbia, District of Columbia",16,27,0,12,0,12,0,12,16,27,0,12,0,12,0,12
1500000US110010095012,110010095012,"Block Group 2, Census Tract 95.01, District of Columbia, District of Columbia",21,33,21,33,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010095013,110010095013,"Block Group 3, Census Tract 95.01, District of Columbia, District of Columbia",57,55,0,12,0,12,0,12,0,12,0,12,0,12,57,55
1500000US110010095031,110010095031,"Block Group 1, Census Tract 95.03, District of Columbia, District of Columbia",8,11,0,12,0,12,0,12,0,12,0,12,0,12,8,11
1500000US110010095032,110010095032,"Block Group 2, Census Tract 95.03, District of Columbia, District of Columbia",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010095033,110010095033,"Block Group 3, Census Tract 95.03, District of Columbia, District of Columbia",42,45,22,32,0,12,0,12,0,12,0,12,0,12,20,33
1500000US110010095041,110010095041,"Block Group 1, Census Tract 95.04, District of Columbia, District of Columbia",73,73,0,12,0,12,0,12,29,45,0,12,0,12,44,57
1500000US110010095042,110010095042,"Block Group 2, Census Tract 95.04, District of Columbia, District of Columbia",40,50,0,12,0,12,0,12,31,49,9,14,0,12,0,12
1500000US110010095051,110010095051,"Block Group 1, Census Tract 95.05, District of Columbia, District of Columbia",38,58,0,12,0,12,0,12,38,58,0,12,0,12,0,12
1500000US110010095052,110010095052,"Block Group 2, Census Tract 95.05, District of Columbia, District of Columbia",138,89,0,12,0,12,33,58,36,56,0,12,0,12,69,63
1500000US110010095053,110010095053,"Block Group 3, Census Tract 95.05, District of Columbia, District of Columbia",58,66,0,12,0,12,0,12,23,31,0,12,0,12,35,56
1500000US110010095071,110010095071,"Block Group 1, Census Tract 95.07, District of Columbia, District of Columbia",41,36,0,12,0,12,18,27,0,12,0,12,0,12,23,27
1500000US110010095081,110010095081,"Block Group 1, Census Tract 95.08, District of Columbia, District of Columbia",60,56,37,43,0,12,0,12,0,12,0,12,0,12,23,37
1500000US110010095082,110010095082,"Block Group 2, Census Tract 95.08, District of Columbia, District of Columbia",9,14,0,12,0,12,0,12,0,12,0,12,0,12,9,14
1500000US110010095083,110010095083,"Block Group 3, Census Tract 95.08, District of Columbia, District of Columbia",46,53,0,12,18,30,0,12,0,12,0,12,0,12,28,43
1500000US110010095091,110010095091,"Block Group 1, Census Tract 95.09, District of Columbia, District of Columbia",28,45,28,45,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010095092,110010095092,"Block Group 2, Census Tract 95.09, District of Columbia, District of Columbia",33,41,0,12,0,12,8,14,0,12,0,12,0,12,25,39
1500000US110010095093,110010095093,"Block Group 3, Census Tract 95.09, District of Columbia, District of Columbia",25,39,0,12,0,12,0,12,0,12,0,12,0,12,25,39
1500000US110010096011,110010096011,"Block Group 1, Census Tract 96.01, District of Columbia, District of Columbia",69,58,9,16,0,12,0,12,0,12,0,12,0,12,60,55
1500000US110010096021,110010096021,"Block Group 1, Census Tract 96.02, District of Columbia, District of Columbia",47,53,47,53,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010096022,110010096022,"Block Group 2, Census Tract 96.02, District of Columbia, District of Columbia",41,46,41,46,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010096031,110010096031,"Block Group 1, Census Tract 96.03, District of Columbia, District of Columbia",83,64,23,36,0,12,0,12,0,12,0,12,0,12,60,55
1500000US110010096032,110010096032,"Block Group 2, Census Tract 96.03, District of Columbia, District of Columbia",46,50,23,37,0,12,0,12,23,37,0,12,0,12,0,12
1500000US110010096033,110010096033,"Block Group 3, Census Tract 96.03, District of Columbia, District of Columbia",64,58,25,38,0,12,0,12,0,12,0,12,0,12,39,44
1500000US110010096041,110010096041,"Block Group 1, Census Tract 96.04, District of Columbia, District of Columbia",28,32,0,12,0,12,0,12,17,26,7,10,0,12,4,8
1500000US110010096042,110010096042,"Block Group 2, Census Tract 96.04, District of Columbia, District of Columbia",32,21,0,12,0,12,5,7,0,12,0,12,0,12,27,20
